OBJECTID_1;FID_new;max;sum;vuosi;Id
;5458;1;4432;2018;0
;5458;1;2463;2021;0
;5457;1;4907;2009;0
;5457;1;9954;2018;0
;5457;1;8700;2021;0
;5456;1;1655;2010;0
;5456;1;2337;2013;0
;5456;;;2018;0
;5456;1;2630;2021;0
;5455;1;1914;2009;0
;5455;1;1820;2018;0
;5455;;;2021;0
;5454;1;3924;2009;0
;5454;1;4059;2013;0
;5454;1;3824;2021;0
;5453;1;2747;2008;0
;5453;1;2835;2018;0
;5453;1;2725;2021;0
;5452;1;180;2008;0
;5452;1;10380;2008;0
;5452;1;187;2018;0
;5452;1;14300;2018;0
;5452;1;185;2019;0
;5452;1;11925;2019;0
;5452;;;2021;0
;5451;1;293;2012;0
;5451;1;300;2013;0
;5451;;;2015;0
;5451;1;320;2018;0
;5451;1;297;2019;0
;5450;1;543;2012;0
;5450;1;527;2013;0
;5450;;;2015;0
;5450;1;473;2018;0
;5450;1;465;2019;0
;5449;1;7700;2012;0
;5449;1;7688;2014;0
;5449;1;7973;2015;0
;5449;1;8135;2019;0
;5449;;;2021;0
;5449;1;7547;2013;0
;5448;1;3832;2012;0
;5448;1;2631;2013;0
;5448;1;2985;2018;0
;5448;1;2924;2019;0
;5447;1;1549;2011;0
;5447;1;460;2018;0
;5447;1;450;2019;0
;5446;1;3493;2012;0
;5446;1;3986;2013;0
;5446;1;3965;2020;0
;5446;1;3529;2021;0
;5445;1;1591;2012;0
;5445;1;1686;2013;0
;5445;1;1007;2020;0
;5445;1;901;2021;0
;5444;1;98;2009;0
;5444;;;2012;0
;5444;;;2013;0
;5444;1;97;2021;0
;5443;1;871;2009;0
;5443;1;930;2013;0
;5443;1;1131;2021;0
;5442;1;3385;2009;0
;5442;1;4037;2013;0
;5442;1;4090;2021;0
;5441;;;2012;0
;5441;1;4997;2017;0
;5440;1;15795;2013;0
;5440;1;15010;2018;0
;5440;1;14704;2021;0
;5439;1;1688;2009;0
;5439;1;1727;2013;0
;5439;1;2044;2021;0
;5438;1;10156;2011;0
;5438;1;14257;2016;0
;5437;1;2230;2012;0
;5437;;;2015;0
;5436;1;1530;2011;0
;5436;1;2680;2013;0
;5436;1;3432;2020;0
;5436;;;2021;0
;5436;1;643;2011;0
;5436;1;3256;2013;0
;5436;1;4397;2020;0
;5435;1;4373;2014;0
;5435;1;4811;2015;0
;5435;1;4719;2021;0
;5434;1;10250;2010;0
;5434;1;9977;2013;0
;5433;1;4233;2008;0
;5433;1;5397;2015;0
;5432;1;26893;2017;0
;5432;1;27404;2021;0
;5431;1;748;2017;0
;5431;;;2021;0
;5430;1;1767;2017;0
;5430;;;2021;0
;5429;1;2359;2017;0
;5429;1;2354;2021;0
;5428;1;2048;2017;0
;5428;1;1155;2021;0
;5427;1;1859;2017;0
;5427;1;1795;2021;0
;5426;1;641;2017;0
;5426;1;605;2021;0
;5425;1;1255;2011;0
;5425;1;1000;2016;0
;5424;1;1505;2011;0
;5424;1;1539;2016;0
;5423;1;5425;2017;0
;5423;;;2021;0
;5422;1;787;2011;0
;5422;1;840;2016;0
;5421;1;3560;2017;0
;5421;1;3692;2021;0
;5420;1;132;2017;0
;5420;1;798;2017;0
;5419;1;1186;2017;0
;5419;1;555;2017;0
;5418;1;4024;2017;0
;5417;1;1296;2017;0
;5416;1;1398;2017;0
;5415;1;3744;2016;0
;5415;1;4260;2017;0
;5414;1;753;2016;0
;5414;1;853;2017;0
;5413;1;1279;2016;0
;5413;1;1508;2017;0
;5412;1;298;2016;0
;5412;1;337;2017;0
;5411;1;966;2016;0
;5411;1;1099;2017;0
;5410;1;524;2016;0
;5410;1;650;2017;0
;5409;1;587;2016;0
;5409;1;632;2017;0
;5408;1;469;2016;0
;5408;1;537;2017;0
;5407;1;382;2011;0
;5406;1;792;2011;0
;5405;1;24597;2017;0
;5405;1;25075;2021;0
;5404;1;1080;2017;0
;5404;1;1057;2021;0
;5403;1;4636;2017;0
;5403;1;4710;2021;0
;5402;1;575;2011;0
;5402;1;626;2016;0
;5401;1;1091;2017;0
;5401;1;1031;2021;0
;5400;1;3362;2017;0
;5400;1;3273;2021;0
;5399;1;9535;2017;0
;5399;1;9525;2021;0
;5398;1;1020;2011;0
;5398;1;1070;2016;0
;5397;1;9344;2011;0
;5397;1;8345;2016;0
;5396;1;1094;2011;0
;5396;1;904;2016;0
;5395;1;10981;2016;0
;5394;1;8051;2016;0
;5393;1;17418;2017;0
;5393;1;17410;2021;0
;5392;1;2404;2011;0
;5392;1;2528;2016;0
;5392;1;2980;2019;0
;5391;1;1016;2011;0
;5391;1;1017;2016;0
;5391;1;1064;2019;0
;5390;1;9868;2016;0
;5389;1;1247;2017;0
;5389;1;1226;2021;0
;5388;1;3224;2011;0
;5388;1;3110;2016;0
;5388;1;3350;2019;0
;5387;1;5365;2016;0
;5386;1;3702;2016;0
;5386;1;1567;2016;0
;5385;1;4414;2016;0
;5384;1;170;2014;0
;5384;1;739;2015;0
;5384;;;2017;0
;5384;1;779;2021;0
;5383;1;78;2014;0
;5383;1;309;2015;0
;5383;;;2017;0
;5383;1;319;2021;0
;5382;1;184;2014;0
;5382;1;1043;2015;0
;5382;1;1528;2021;0
;5381;1;864;2017;0
;5381;1;874;2021;0
;5380;1;50;2012;0
;5380;1;295;2015;0
;5380;1;330;2017;0
;5380;1;334;2021;0
;5380;1;430;2015;0
;5380;1;479;2017;0
;5380;1;481;2021;0
;5379;1;1630;2012;0
;5379;1;7842;2015;0
;5379;1;7877;2017;0
;5379;1;8082;2021;0
;5378;1;2519;2014;0
;5378;1;15305;2015;0
;5378;;;2021;0
;5377;1;749;2014;0
;5377;1;3423;2015;0
;5377;;;2021;0
;5376;1;2312;2011;0
;5376;1;2562;2016;0
;5376;1;2688;2019;0
;5375;1;192;2011;0
;5375;1;290;2016;0
;5375;1;370;2019;0
;5374;1;178;2014;0
;5374;1;790;2015;0
;5374;;;2021;0
;5373;1;102;2014;0
;5373;1;439;2015;0
;5373;;;2021;0
;5372;1;173;2014;0
;5372;1;718;2015;0
;5372;;;2021;0
;5371;1;2253;2014;0
;5371;1;11794;2015;0
;5370;1;96;2014;0
;5370;1;411;2015;0
;5369;1;4379;2011;0
;5369;1;4991;2016;0
;5369;1;5361;2019;0
;5369;1;1697;2011;0
;5369;1;2098;2016;0
;5369;1;2236;2019;0
;5368;1;6211;2011;0
;5368;1;6674;2016;0
;5368;1;6831;2019;0
;5367;1;688;2011;0
;5367;1;790;2016;0
;5367;1;869;2019;0
;5366;1;5510;2015;0
;5366;1;781;2012;0
;5365;1;1118;2012;0
;5365;1;7236;2015;0
;5364;1;432;2012;0
;5364;1;3275;2015;0
;5363;1;63;2012;0
;5363;1;597;2015;0
;5362;1;1812;2011;0
;5362;1;1719;2016;0
;5361;1;429;2015;0
;5361;1;41;2012;0
;5360;1;1370;2014;0
;5360;1;6162;2015;0
;5359;1;893;2015;0
;5359;1;133;2012;0
;5358;1;172;2012;0
;5358;1;885;2015;0
;5357;1;384;2012;0
;5357;1;1873;2015;0
;5356;1;4269;2011;0
;5356;1;4273;2016;0
;5355;1;5752;2011;0
;5355;1;6107;2016;0
;5354;1;949;2011;0
;5354;1;1011;2016;0
;5354;1;1703;2011;0
;5354;1;1797;2016;0
;5353;1;5155;2016;0
;5352;1;13622;2011;0
;5352;1;14721;2016;0
;5351;1;3052;2012;0
;5351;1;14678;2015;0
;5350;1;976;2012;0
;5350;1;5342;2015;0
;5349;1;869;2012;0
;5349;1;4136;2015;0
;5348;1;184;2012;0
;5348;1;962;2015;0
;5347;1;353;2012;0
;5347;1;182;2012;0
;5347;1;1842;2015;0
;5347;1;1050;2015;0
;5346;1;93;2011;0
;5346;1;99;2016;0
;5345;1;866;2011;0
;5345;1;930;2016;0
;5344;1;554;2011;0
;5344;1;593;2016;0
;5343;1;1615;2011;0
;5343;1;1732;2016;0
;5342;1;5097;2011;0
;5342;1;5724;2016;0
;5341;1;14928;2011;0
;5341;1;16462;2016;0
;5340;1;3508;2015;0
;5340;1;735;2012;0
;5339;1;1102;2015;0
;5339;1;256;2012;0
;5338;1;6855;2011;0
;5338;1;7370;2016;0
;5337;1;7953;2011;0
;5337;1;8752;2016;0
;5336;1;27315;2011;0
;5336;1;28537;2016;0
;5335;1;77;2012;0
;5335;1;834;2015;0
;5334;1;1122;2012;0
;5334;1;8358;2015;0
;5333;1;970;2012;0
;5333;1;6713;2015;0
;5332;1;38;2011;0
;5332;1;173;2016;0
;5331;1;1336;2012;0
;5331;1;5;2012;0
;5331;1;7488;2015;0
;5330;1;109;2012;0
;5330;1;1316;2015;0
;5329;1;231;2012;0
;5329;1;1885;2015;0
;5329;1;7;2012;0
;5329;1;280;2015;0
;5328;1;78;2011;0
;5328;1;75;2016;0
;5327;;;2011;0
;5327;1;3233;2016;0
;5326;1;541;2012;0
;5326;1;2671;2015;0
;5325;1;1815;2012;0
;5325;1;9998;2015;0
;5324;1;856;2011;0
;5324;1;864;2016;0
;5323;;;2011;0
;5323;1;728;2016;0
;5322;;;2011;0
;5322;1;656;2016;0
;5321;1;2560;2011;0
;5321;1;2809;2014;0
;5321;1;2882;2016;0
;5320;1;5349;2011;0
;5320;1;6019;2016;0
;5319;1;11685;2011;0
;5319;1;13138;2011;0
;5319;1;11500;2016;0
;5319;1;13205;2016;0
;5318;1;171;2012;0
;5318;1;892;2015;0
;5317;1;19908;2015;0
;5317;1;2776;2012;0
;5316;1;11290;2011;0
;5316;1;11316;2016;0
;5315;1;1092;2013;0
;5314;1;1797;2011;0
;5314;1;1717;2016;0
;5313;1;8326;2011;0
;5313;1;8541;2016;0
;5312;1;69;2012;0
;5312;1;394;2015;0
;5311;1;190;2013;0
;5310;1;233;2013;0
;5309;1;3000;2013;0
;5308;1;18486;2014;0
;5308;1;19034;2016;0
;5307;1;965;2014;0
;5307;1;999;2016;0
;5306;1;11699;2011;0
;5306;1;11246;2016;0
;5305;1;783;2012;0
;5305;;;2013;0
;5305;1;4550;2015;0
;5304;1;1029;2012;0
;5304;1;1144;2013;0
;5304;1;6525;2015;0
;5303;1;1144;2011;0
;5303;1;151;2013;0
;5303;1;1123;2016;0
;5302;1;111;2013;0
;5301;1;2020;2011;0
;5301;1;479;2013;0
;5301;1;2063;2016;0
;5300;1;5006;2011;0
;5300;1;1082;2013;0
;5300;1;4928;2016;0
;5299;1;127;2013;0
;5298;1;202;2011;0
;5298;1;169;2011;0
;5298;1;26;2013;0
;5298;1;43;2013;0
;5298;1;216;2016;0
;5298;1;169;2016;0
;5297;1;601;2013;0
;5296;1;239;2013;0
;5295;1;493;2013;0
;5294;1;617;2013;0
;5293;1;1117;2013;0
;5292;1;908;2013;0
;5291;1;232;2013;0
;5290;1;3000;2013;0
;5289;1;1029;2013;0
;5288;1;73;2013;0
;5287;1;152;2013;0
;5286;1;1147;2013;0
;5286;1;2111;2013;0
;5285;1;840;2013;0
;5284;1;76;2013;0
;5283;1;281;2013;0
;5282;1;401;2013;0
;5281;1;90;2013;0
;5280;1;1222;2013;0
;5279;1;149;2013;0
;5278;1;63;2013;0
;5277;1;84;2013;0
;5276;1;1220;2013;0
;5275;1;679;2013;0
;5275;1;5;2013;0
;5274;1;239;2013;0
;5273;1;1571;2013;0
;5272;1;969;2013;0
;5271;1;4410;2013;0
;5270;1;137;2013;0
;5269;1;106;2013;0
;5268;1;835;2013;0
;5267;1;879;2013;0
;5266;1;331;2013;0
;5265;1;511;2013;0
;5264;1;49;2013;0
;5263;1;204;2013;0
;5262;1;305;2013;0
;5261;;;2021;0
;5261;1;1959;2013;0
;5260;1;169;2013;0
;5260;1;14;2021;0
;5259;1;684;2013;0
;5258;1;371;2013;0
;5258;1;25;2013;0
;5258;;;2021;0
;5257;1;1296;2013;0
;5256;1;1001;2013;0
;5255;1;1751;2013;0
;5254;1;147;2013;0
;5253;1;4;2013;0
;5252;1;665;2013;0
;5252;1;2837;2021;0
;5251;1;705;2013;0
;5251;1;3182;2021;0
;5250;1;237;2013;0
;5250;1;1054;2021;0
;5249;1;891;2013;0
;5248;1;2493;2013;0
;5247;;;2021;0
;5247;1;243;2013;0
;5246;1;36;2013;0
;5246;1;501;2013;0
;5246;;;2021;0
;5245;1;1118;2013;0
;5245;1;245;2013;0
;5244;1;2224;2013;0
;5243;1;343;2013;0
;5243;1;264;2013;0
;5242;1;1320;2013;0
;5242;1;5626;2021;0
;5241;1;79;2013;0
;5241;1;409;2021;0
;5240;1;292;2013;0
;5239;1;1128;2013;0
;5239;1;4771;2021;0
;5238;1;132;2013;0
;5237;1;186;2013;0
;5236;1;241;2013;0
;5236;1;725;2013;0
;5235;1;2526;2014;0
;5235;1;3055;2021;0
;5234;1;733;2013;0
;5234;;;2015;0
;5234;1;3667;2016;0
;5233;1;434;2013;0
;5233;1;3943;2016;0
;5232;1;1283;2016;0
;5231;1;14914;2016;0
;5230;1;4479;2014;0
;5230;1;5246;2021;0
;5229;1;416;2014;0
;5229;1;422;2021;0
;5228;1;6410;2016;0
;5227;1;427;2015;0
;5227;1;488;2016;0
;5226;1;1481;2015;0
;5226;1;1722;2016;0
;5225;1;2364;2015;0
;5225;1;2708;2016;0
;5224;1;4554;2014;0
;5224;1;5024;2021;0
;5223;1;7516;2014;0
;5223;1;9528;2021;0
;5222;1;397;2014;0
;5222;1;9079;2014;0
;5222;1;406;2021;0
;5222;1;9792;2021;0
;5221;1;8503;2016;0
;5221;;;2021;0
;5221;1;4610;2016;0
;5220;;;2015;0
;5220;1;1846;2016;0
;5219;1;3376;2016;0
;5219;;;2021;0
;5218;1;2587;2010;0
;5218;1;3273;2016;0
;5218;1;3167;2021;0
;5217;1;6708;2016;0
;5217;1;6559;2021;0
;5216;1;477;2016;0
;5216;1;766;2021;0
;5215;1;643;2010;0
;5215;1;861;2016;0
;5215;1;827;2021;0
;5214;1;548;2010;0
;5214;1;754;2016;0
;5214;1;725;2021;0
;5213;1;6198;2010;0
;5213;1;9397;2016;0
;5213;1;8934;2021;0
;5212;1;10864;2010;0
;5212;1;20117;2016;0
;5212;1;18767;2021;0
;5212;1;2443;2010;0
;5212;1;3521;2016;0
;5212;1;3338;2021;0
;5211;1;12538;2016;0
;5210;1;3782;2016;0
;5210;;;2020;0
;5210;;;2021;0
;5209;1;938;2010;0
;5209;1;1301;2016;0
;5209;;;2020;0
;5209;1;1280;2021;0
;5208;1;9363;2010;0
;5208;1;10267;2016;0
;5208;;;2020;0
;5208;1;9489;2021;0
;5207;1;5472;2010;0
;5207;1;7677;2016;0
;5207;1;7662;2021;0
;5206;1;1510;2015;0
;5206;1;1746;2016;0
;5205;1;804;2010;0
;5205;1;843;2016;0
;5205;;;2020;0
;5205;1;842;2021;0
;5204;1;1804;2010;0
;5204;1;2099;2016;0
;5204;;;2020;0
;5204;1;2018;2021;0
;5203;1;3320;2015;0
;5203;1;3583;2016;0
;5202;1;10889;2015;0
;5202;1;14079;2016;0
;5201;1;2875;2010;0
;5201;1;3564;2016;0
;5201;1;3178;2018;0
;5201;1;3544;2021;0
;5200;1;887;2010;0
;5200;1;1344;2016;0
;5200;1;798;2018;0
;5200;1;1351;2021;0
;5199;1;617;2016;0
;5199;;;2020;0
;5199;;;2021;0
;5198;1;176;2010;0
;5198;1;279;2016;0
;5198;1;216;2018;0
;5198;1;271;2021;0
;5197;1;8611;2016;0
;5197;;;2020;0
;5197;;;2021;0
;5196;1;12607;2010;0
;5196;1;12986;2016;0
;5196;;;2020;0
;5196;1;12796;2021;0
;5195;1;720;2016;0
;5195;;;2020;0
;5195;;;2021;0
;5194;1;1658;2015;0
;5194;1;1703;2016;0
;5193;1;4157;2015;0
;5193;1;4224;2016;0
;5193;1;1923;2015;0
;5193;1;1950;2016;0
;5192;1;5549;2015;0
;5192;1;5639;2016;0
;5191;1;5550;2015;0
;5191;1;5807;2016;0
;5190;1;496;2015;0
;5190;1;601;2016;0
;5189;1;2730;2015;0
;5189;1;2904;2016;0
;5188;1;5017;2010;0
;5188;1;6541;2016;0
;5188;1;6260;2020;0
;5187;1;5411;2010;0
;5187;1;7364;2016;0
;5187;1;6946;2020;0
;5186;1;5510;2010;0
;5186;1;6069;2016;0
;5186;1;5104;2020;0
;5185;1;2384;2015;0
;5185;1;2507;2016;0
;5184;1;1735;2010;0
;5184;1;2074;2016;0
;5184;1;1880;2020;0
;5183;1;4705;2016;0
;5183;1;4571;2020;0
;5182;1;1593;2016;0
;5182;1;1477;2020;0
;5181;1;763;2016;0
;5181;1;711;2020;0
;5180;1;2859;2016;0
;5180;1;2841;2020;0
;5179;1;496;2016;0
;5179;1;481;2020;0
;5178;1;7350;2016;0
;5178;1;7090;2020;0
;5177;1;5636;2015;0
;5177;1;5922;2016;0
;5177;;;2020;0
;5176;;;2015;0
;5176;1;5147;2016;0
;5176;;;2020;0
;5175;1;13988;2016;0
;5175;1;13334;2020;0
;5174;1;852;2010;0
;5174;1;869;2016;0
;5174;1;862;2020;0
;5173;1;358;2010;0
;5173;1;361;2016;0
;5173;1;360;2020;0
;5172;1;598;2010;0
;5172;1;651;2016;0
;5172;1;632;2020;0
;5171;;;2015;0
;5171;1;20392;2016;0
;5171;;;2020;0
;5170;1;1042;2010;0
;5170;1;1379;2016;0
;5170;1;1348;2016;0
;5170;;;2020;0
;5170;1;1375;2021;0
;5169;;;2015;0
;5169;1;6772;2016;0
;5169;;;2020;0
;5168;1;644;2010;0
;5168;1;1083;2016;0
;5168;1;1060;2020;0
;5168;1;1128;2021;0
;5167;1;9442;2016;0
;5167;1;9474;2020;0
;5166;1;1402;2016;0
;5166;1;1616;2020;0
;5165;1;142;2016;0
;5165;1;485;2020;0
;5164;1;3003;2016;0
;5164;1;2987;2020;0
;5163;1;1309;2010;0
;5163;1;1467;2016;0
;5163;1;1400;2020;0
;5162;1;1674;2010;0
;5162;1;2080;2016;0
;5162;1;2051;2020;0
;5161;1;4030;2010;0
;5161;1;4200;2016;0
;5161;1;4128;2020;0
;5160;1;1640;2010;0
;5160;1;1632;2016;0
;5160;1;1639;2020;0
;5159;1;1287;2010;0
;5159;1;1298;2016;0
;5159;1;1271;2020;0
;5158;1;955;2010;0
;5158;1;1031;2016;0
;5158;1;984;2020;0
;5157;1;1936;2010;0
;5157;1;2116;2016;0
;5157;1;1979;2020;0
;5156;1;4360;2010;0
;5156;1;4764;2016;0
;5156;1;4555;2020;0
;5155;1;1564;2010;0
;5155;1;1659;2016;0
;5155;1;1568;2020;0
;5154;1;11468;2016;0
;5154;1;10822;2020;0
;5153;1;3141;2016;0
;5153;1;3037;2020;0
;5152;1;7934;2016;0
;5152;1;7702;2020;0
;5151;1;3580;2016;0
;5151;1;3636;2020;0
;5150;1;390;2016;0
;5150;1;359;2020;0
;5149;1;1215;2016;0
;5149;1;1173;2020;0
;5148;1;1936;2016;0
;5148;1;1910;2020;0
;5147;1;5715;2016;0
;5147;1;5639;2020;0
;5146;1;993;2016;0
;5146;1;965;2020;0
;5145;1;7806;2016;0
;5145;1;7415;2020;0
;5144;1;475;2016;0
;5144;1;494;2020;0
;5143;1;1040;2016;0
;5143;1;998;2020;0
;5142;1;479;2016;0
;5142;1;468;2020;0
;5141;1;520;2016;0
;5141;1;511;2020;0
;5140;1;796;2016;0
;5140;1;771;2020;0
;5139;1;1308;2016;0
;5139;1;1281;2020;0
;5138;1;2620;2016;0
;5138;1;2559;2020;0
;5137;1;543;2016;0
;5137;1;512;2020;0
;5136;1;738;2016;0
;5136;1;777;2020;0
;5136;1;4178;2016;0
;5136;1;4043;2020;0
;5135;1;3395;2016;0
;5135;1;3320;2020;0
;5134;1;6222;2016;0
;5134;1;5949;2020;0
;5133;1;12950;2016;0
;5133;1;12849;2020;0
;5132;1;2572;2016;0
;5132;1;2557;2020;0
;5131;1;1026;2016;0
;5131;1;989;2020;0
;5130;1;1551;2016;0
;5130;1;1527;2020;0
;5129;1;671;2016;0
;5129;1;670;2020;0
;5128;1;3750;2016;0
;5128;1;3624;2020;0
;5127;1;7103;2016;0
;5127;1;6965;2020;0
;5126;1;2589;2016;0
;5126;1;2498;2020;0
;5125;1;1672;2016;0
;5125;1;1632;2020;0
;5124;1;594;2016;0
;5124;1;577;2020;0
;5123;1;1945;2016;0
;5123;1;1806;2020;0
;5122;1;660;2016;0
;5122;1;677;2020;0
;5121;1;955;2016;0
;5121;1;899;2018;0
;5121;1;974;2020;0
;5120;1;3501;2016;0
;5120;1;3766;2020;0
;5119;1;604;2016;0
;5119;1;592;2020;0
;5118;1;2353;2016;0
;5118;1;2316;2020;0
;5117;1;265;2016;0
;5117;1;252;2020;0
;5116;1;3082;2016;0
;5116;1;3006;2020;0
;5115;1;107;2016;0
;5115;1;101;2020;0
;5114;1;435;2016;0
;5114;1;423;2020;0
;5113;1;439;2016;0
;5113;1;429;2020;0
;5112;1;7085;2016;0
;5112;1;6925;2020;0
;5111;1;3399;2016;0
;5111;;;2018;0
;5111;1;2708;2020;0
;5110;1;1821;2016;0
;5110;;;2018;0
;5110;1;1928;2020;0
;5109;1;1725;2016;0
;5109;;;2018;0
;5109;1;1690;2020;0
;5108;1;2006;2016;0
;5108;;;2018;0
;5108;1;1981;2020;0
;5107;1;1275;2016;0
;5107;;;2018;0
;5107;1;1030;2020;0
;5106;1;1513;2016;0
;5106;;;2018;0
;5106;1;1132;2020;0
;5105;1;1024;2016;0
;5105;;;2018;0
;5105;1;1009;2020;0
;5104;1;656;2016;0
;5104;;;2018;0
;5104;1;604;2020;0
;5103;1;1558;2016;0
;5103;1;63;2018;0
;5103;1;1663;2020;0
;5102;1;3197;2009;0
;5102;1;4061;2016;0
;5102;1;3809;2018;0
;5102;;;2018;0
;5102;;;2020;0
;5101;1;288;2009;0
;5101;1;459;2016;0
;5101;1;370;2018;0
;5101;;;2018;0
;5101;;;2020;0
;5100;1;3665;2009;0
;5100;1;5208;2016;0
;5100;1;4407;2018;0
;5100;1;5368;2020;0
;5099;1;298;2009;0
;5099;1;433;2016;0
;5099;1;365;2018;0
;5099;1;573;2020;0
;5098;1;1243;2009;0
;5098;1;2354;2016;0
;5098;1;1830;2018;0
;5098;1;2757;2020;0
;5097;1;5176;2009;0
;5097;1;6119;2016;0
;5097;1;5290;2018;0
;5097;1;5990;2020;0
;5096;1;3125;2009;0
;5096;1;3850;2016;0
;5096;1;3275;2018;0
;5096;1;2545;2020;0
;5095;1;8989;2009;0
;5095;1;13966;2016;0
;5095;1;11814;2018;0
;5095;1;13174;2020;0
;5094;1;6895;2009;0
;5094;1;8145;2016;0
;5094;1;7638;2018;0
;5094;1;6375;2020;0
;5093;1;1979;2009;0
;5093;1;2167;2018;0
;5093;1;1735;2020;0
;5093;1;2203;2016;0
;5093;1;2216;2016;0
;5092;1;2945;2009;0
;5092;1;3101;2016;0
;5092;1;2805;2018;0
;5092;;;2020;0
;5091;1;4458;2009;0
;5091;1;3130;2018;0
;5091;1;2645;2020;0
;5090;1;2902;2009;0
;5090;1;3331;2018;0
;5090;1;3503;2020;0
;5089;1;8999;2009;0
;5089;1;9868;2016;0
;5089;1;9265;2018;0
;5089;;;2020;0
;5088;1;6850;2009;0
;5088;1;7755;2018;0
;5088;1;7958;2020;0
;5087;1;3990;2009;0
;5087;1;4704;2018;0
;5087;1;4783;2020;0
;5086;1;1363;2009;0
;5086;1;1478;2018;0
;5086;1;1566;2020;0
;5086;1;1648;2016;0
;5085;1;1222;2009;0
;5085;1;178;2018;0
;5085;;;2020;0
;5085;1;1363;2009;0
;5085;1;1905;2018;0
;5084;1;1600;2009;0
;5084;1;1852;2018;0
;5084;;;2020;0
;5083;1;901;2009;0
;5083;1;1167;2018;0
;5083;;;2020;0
;5082;1;1729;2009;0
;5082;1;1970;2018;0
;5082;;;2020;0
;5081;1;663;2009;0
;5081;1;898;2018;0
;5081;;;2020;0
;5080;1;3760;2009;0
;5080;1;3227;2018;0
;5080;;;2020;0
;5079;1;1503;2009;0
;5079;1;1417;2018;0
;5079;;;2020;0
;5078;1;587;2009;0
;5078;1;772;2018;0
;5078;;;2020;0
;5077;1;7010;2009;0
;5077;1;4239;2018;0
;5077;1;9595;2009;0
;5077;1;4442;2016;0
;5077;1;4439;2016;0
;5077;1;6010;2016;0
;5077;1;5809;2018;0
;5076;1;1911;2009;0
;5076;1;2529;2018;0
;5076;1;2982;2016;0
;5075;1;5330;2009;0
;5075;1;5647;2018;0
;5074;1;8832;2009;0
;5074;1;9797;2018;0
;5073;1;862;2009;0
;5073;1;918;2018;0
;5072;1;3594;2009;0
;5072;1;3698;2018;0
;5071;1;598;2009;0
;5071;1;611;2018;0
;5070;1;673;2009;0
;5070;1;810;2018;0
;5069;1;325;2009;0
;5069;1;340;2018;0
;5068;1;6671;2009;0
;5068;1;6868;2018;0
;5067;1;1183;2009;0
;5067;1;1136;2018;0
;5066;1;3098;2009;0
;5066;1;3302;2018;0
;5065;1;1102;2009;0
;5065;1;1223;2018;0
;5064;1;1244;2009;0
;5064;1;1293;2018;0
;5063;1;2572;2009;0
;5063;1;2737;2018;0
;5062;1;1501;2009;0
;5062;1;1819;2018;0
;5061;1;4057;2009;0
;5061;1;382;2009;0
;5061;1;4859;2014;0
;5061;1;1215;2014;0
;5061;1;4905;2018;0
;5061;1;1265;2018;0
;5060;1;2315;2009;0
;5060;1;2748;2018;0
;5059;1;3423;2009;0
;5059;1;3480;2014;0
;5059;1;3465;2018;0
;5058;1;1822;2009;0
;5058;1;1872;2014;0
;5058;1;1863;2018;0
;5057;1;6470;2009;0
;5057;1;9311;2018;0
;5056;1;4546;2009;0
;5056;1;5037;2018;0
;5055;1;1375;2009;0
;5055;1;1694;2018;0
;5054;1;4012;2009;0
;5054;1;4486;2014;0
;5054;1;4463;2018;0
;5053;1;423;2009;0
;5053;1;533;2014;0
;5053;1;527;2018;0
;5053;1;171;2009;0
;5053;1;188;2014;0
;5053;1;189;2018;0
;5052;1;3553;2009;0
;5052;1;4751;2014;0
;5052;1;5168;2018;0
;5051;1;5315;2009;0
;5051;1;445;2014;0
;5051;1;5983;2018;0
;5050;1;730;2009;0
;5050;1;738;2018;0
;5049;1;969;2009;0
;5049;1;1177;2018;0
;5048;1;339;2009;0
;5048;1;410;2018;0
;5047;1;1632;2009;0
;5047;1;1600;2011;0
;5047;1;1511;2018;0
;5046;1;5554;2009;0
;5046;1;6324;2014;0
;5046;1;6387;2018;0
;5045;1;1708;2009;0
;5045;1;2127;2014;0
;5045;1;2365;2018;0
;5044;1;3995;2009;0
;5044;1;4972;2014;0
;5044;1;4828;2018;0
;5043;1;2363;2009;0
;5043;1;3453;2014;0
;5043;1;3545;2018;0
;5042;1;2398;2009;0
;5042;1;3011;2014;0
;5042;1;3003;2018;0
;5041;1;2092;2009;0
;5041;1;1941;2019;0
;5040;1;5147;2009;0
;5040;1;2505;2011;0
;5040;1;3229;2018;0
;5039;1;3678;2009;0
;5039;1;4594;2018;0
;5038;1;4623;2009;0
;5038;1;5271;2018;0
;5038;1;5309;2019;0
;5037;1;9988;2009;0
;5037;1;11090;2014;0
;5037;1;10618;2018;0
;5037;1;7355;2019;0
;5036;1;5349;2009;0
;5036;1;7174;2019;0
;5035;1;5052;2009;0
;5035;1;5113;2018;0
;5035;1;5171;2019;0
;5034;1;8710;2009;0
;5034;1;7449;2018;0
;5034;;;2019;0
;5033;1;935;2009;0
;5033;1;5;2018;0
;5033;;;2019;0
;5032;1;14293;2009;0
;5032;1;6392;2018;0
;5032;;;2019;0
;5031;1;1258;2009;0
;5031;1;2222;2018;0
;5030;1;4348;2009;0
;5030;;;2011;0
;5030;1;5405;2019;0
;5029;1;7853;2009;0
;5029;1;4227;2011;0
;5029;1;5716;2018;0
;5028;1;3823;2009;0
;5028;1;3470;2011;0
;5028;1;4109;2018;0
;5027;1;641;2009;0
;5027;;;2011;0
