ASTA_ID;pre_raster_id;vuosi;5m_sum;sum_total;canopy_percent
210;735;2015;2029;2282;88.9132340052585
215;736;2015;4360;4398;99.1359708958617
211;737;2015;932;932;100
213;738;2015;932;932;100
209;739;2015;2029;2282;88.9132340052585
212;740;2015;932;932;100
214;741;2015;4360;4398;99.1359708958617
216;742;2021;;1015;0
210;743;2021;;1610;0
215;744;2021;9;2510;0.358565737051793
211;745;2021;;640;0
213;746;2021;;640;0
209;747;2021;;1610;0
212;748;2021;;640;0
214;749;2021;9;2510;0.358565737051793
217;750;2009;1237;1302;95.0076804915515
217;751;2015;1236;1312;94.2073170731707
217;752;2021;1077;1310;82.2137404580153
218;753;2009;1572;1594;98.6198243412798
218;754;2015;1520;1578;96.3244613434728
218;755;2019;;;0
218;756;2021;10;528;1.89393939393939
219;757;2009;1474;1510;97.6158940397351
219;758;2015;;1493;0
219;759;2019;;;0
219;760;2021;;1504;0
220;761;2009;4763;5282;90.174176448315
220;762;2019;102;4828;2.11267605633803
220;763;2021;150;4162;3.60403652090341
221;764;2008;1630;1657;98.3705491852746
221;765;2015;;;0
221;766;2019;458;1631;28.0809319435929
221;767;2021;515;1384;37.2109826589595
222;768;2008;94;130;72.3076923076923
222;769;2009;88;115;76.5217391304348
222;770;2015;;115;0
222;771;2019;;114;0
222;772;2021;;;0
224;773;2009;1446;1650;87.6363636363636
223;774;2009;2449;2809;87.184051263795
224;775;2015;1606;1650;97.3333333333333
223;776;2015;2724;2802;97.2162740899358
224;777;2019;1101;1645;66.9300911854103
223;778;2019;2765;2800;98.75
232;779;2008;1707;1751;97.4871501998858
225;780;2008;282;286;98.6013986013986
226;781;2008;251;267;94.0074906367041
231;782;2008;1059;1081;97.9648473635523
232;783;2019;902;1732;52.0785219399538
225;784;2019;282;285;98.9473684210526
226;785;2019;266;267;99.625468164794
231;786;2019;504;1074;46.927374301676
232;787;2021;858;1472;58.2880434782609
225;788;2021;286;286;100
226;789;2021;261;262;99.618320610687
231;790;2021;517;1100;47
230;791;2008;832;1124;74.0213523131673
227;792;2008;857;1333;64.2910727681921
229;793;2008;832;1124;74.0213523131673
228;794;2008;857;1333;64.2910727681921
230;795;2015;1019;1133;89.9382171226831
227;796;2015;1172;1354;86.5583456425406
229;797;2015;1019;1133;89.9382171226831
228;798;2015;1172;1354;86.5583456425406
230;799;2019;339;1114;30.4308797127469
227;800;2019;498;1337;37.247569184742
229;801;2019;339;1114;30.4308797127469
228;802;2019;498;1337;37.247569184742
240;803;2008;1027;1096;93.7043795620438
233;804;2008;891;1088;81.8933823529412
234;805;2008;231;353;65.4390934844193
235;806;2008;1503;1571;95.6715467854869
236;807;2008;1503;1571;95.6715467854869
237;808;2008;591;675;87.5555555555556
238;809;2008;591;675;87.5555555555556
239;810;2008;5087;6250;81.392
240;811;2019;1095;1097;99.8176845943482
233;812;2019;527;1091;48.3043079743355
234;813;2019;77;355;21.6901408450704
235;814;2019;160;1515;10.5610561056106
236;815;2019;160;1515;10.5610561056106
237;816;2019;62;676;9.17159763313609
238;817;2019;62;676;9.17159763313609
239;818;2019;2112;6295;33.5504368546465
240;819;2021;;;0
233;820;2021;590;1077;54.7818012999071
234;821;2021;97;350;27.7142857142857
235;822;2021;;;0
236;823;2021;;;0
237;824;2021;;;0
238;825;2021;;;0
239;826;2021;;;0
241;827;2008;3045;3161;96.3302752293578
241;828;2019;1128;3165;35.6398104265403
242;829;2008;1731;2319;74.6442432082794
242;830;2015;1050;2246;46.7497773820125
242;831;2019;951;2316;41.0621761658031
244;832;2008;1843;3857;47.7832512315271
243;833;2008;2159;2642;81.7183951551855
244;834;2019;1914;4296;44.5530726256983
243;835;2019;1646;2678;61.4637789395071
248;836;2008;1055;1570;67.1974522292994
245;837;2008;1055;1570;67.1974522292994
247;838;2008;1055;1570;67.1974522292994
246;839;2008;1055;1570;67.1974522292994
248;840;2019;955;1531;62.3775310254736
245;841;2019;955;1531;62.3775310254736
247;842;2019;955;1531;62.3775310254736
246;843;2019;955;1531;62.3775310254736
249;844;2008;1910;2470;77.3279352226721
249;845;2019;1327;2529;52.4713325425069
250;846;2008;1762;1979;89.0348660939868
250;847;2019;1032;1940;53.1958762886598
251;848;2008;5331;6229;85.5835607641676
251;849;2019;1416;6368;22.2361809045226
260;850;2008;1557;1729;90.0520532099479
252;851;2008;2367;2820;83.936170212766
253;852;2008;2935;3302;88.885523924894
260;853;2013;;;0
252;854;2013;;;0
253;855;2013;;;0
260;856;2019;1609;1744;92.2591743119266
252;857;2019;88;2775;3.17117117117117
253;858;2019;932;3257;28.6152901443046
254;859;2008;1654;1866;88.6387995712755
254;860;2013;;;0
254;861;2019;492;1895;25.9630606860158
255;862;2008;8365;10121;82.6499357770971
255;863;2013;8867;10144;87.4112776025237
255;864;2019;8118;10187;79.689800726416
259;865;2008;3348;3549;94.3364327979713
258;866;2008;3348;3549;94.3364327979713
256;867;2008;1035;1400;73.9285714285714
257;868;2008;1035;1400;73.9285714285714
259;869;2013;3299;3434;96.0687245195108
258;870;2013;3299;3434;96.0687245195108
256;871;2013;1313;1352;97.1153846153846
257;872;2013;1313;1352;97.1153846153846
259;873;2019;79;3282;2.40706886045094
258;874;2019;79;3282;2.40706886045094
256;875;2019;239;1268;18.8485804416404
257;876;2019;239;1268;18.8485804416404
270;877;2009;2113;2126;99.3885230479774
267;878;2009;2103;2153;97.677659080353
265;879;2009;6393;6998;91.3546727636468
263;880;2009;333;363;91.7355371900827
261;881;2009;7722;9512;81.1816652649285
266;882;2009;6393;6998;91.3546727636468
264;883;2009;6393;6998;91.3546727636468
268;884;2009;2103;2153;97.677659080353
262;885;2009;7722;9512;81.1816652649285
270;886;2013;;;0
267;887;2013;;;0
265;888;2013;;;0
263;889;2013;;;0
261;890;2013;;;0
266;891;2013;;;0
264;892;2013;;;0
268;893;2013;;;0
262;894;2013;;;0
270;895;2015;2117;2123;99.7173810645313
267;896;2015;12;2133;0.562587904360056
265;897;2015;968;6875;14.08
263;898;2015;347;363;95.5922865013774
261;899;2015;700;9180;7.62527233115468
266;900;2015;968;6875;14.08
264;901;2015;968;6875;14.08
268;902;2015;12;2133;0.562587904360056
262;903;2015;700;9180;7.62527233115468
270;904;2021;1493;2122;70.3581526861451
267;905;2021;60;2150;2.7906976744186
265;906;2021;2410;6976;34.5470183486239
263;907;2021;76;315;24.1269841269841
261;908;2021;2032;8854;22.9500790603117
266;909;2021;2410;6976;34.5470183486239
264;910;2021;2410;6976;34.5470183486239
268;911;2021;60;2150;2.7906976744186
262;912;2021;2032;8854;22.9500790603117
269;913;2009;1505;1580;95.253164556962
269;914;2015;40;1592;2.51256281407035
269;915;2021;662;1594;41.5307402760351
271;916;2009;6736;7545;89.2776673293572
271;917;2013;;;0
271;918;2015;6892;7497;91.9301053754835
271;919;2019;;;0
271;920;2021;3138;7410;42.3481781376518
272;921;2012;3036;4150;73.1566265060241
272;922;2013;3426;4119;83.1755280407866
272;923;2015;;;0
272;924;2021;253;3760;6.72872340425532
277;925;2012;4422;5009;88.2810940307447
276;926;2012;2265;2321;97.5872468763464
275;927;2012;2265;2321;97.5872468763464
274;928;2012;2606;2671;97.5664545114189
273;929;2012;2606;2671;97.5664545114189
277;930;2013;4552;5018;90.7134316460741
276;931;2013;1765;2199;80.2637562528422
275;932;2013;1765;2199;80.2637562528422
274;933;2013;2029;2554;79.4440093970243
273;934;2013;2029;2554;79.4440093970243
277;935;2015;;;0
276;936;2015;;;0
275;937;2015;;;0
274;938;2015;;;0
273;939;2015;;;0
276;940;2016;867;2265;38.2781456953642
275;941;2016;867;2265;38.2781456953642
274;942;2016;1155;2619;44.1008018327606
273;943;2016;1155;2619;44.1008018327606
277;944;2021;1934;4919;39.3169343362472
276;945;2021;898;2306;38.9418907198612
275;946;2021;898;2306;38.9418907198612
274;947;2021;1186;2663;44.5362373263237
273;948;2021;1186;2663;44.5362373263237
281;949;2012;2275;3007;75.6568007981377
279;950;2012;3238;4804;67.4021648626145
278;951;2012;453;494;91.7004048582996
280;952;2012;3609;5037;71.6497915425849
281;953;2013;2472;3053;80.9695381591877
279;954;2013;4300;5237;82.1080771434027
278;955;2013;444;496;89.5161290322581
280;956;2013;3814;5099;74.7989801921945
281;957;2021;652;2922;22.3134839151266
279;958;2021;5133;5284;97.1423164269493
278;959;2021;59;486;12.1399176954733
280;960;2021;4389;5088;86.2617924528302
282;961;2009;2411;2994;80.5277221108884
282;962;2016;2944;2992;98.3957219251337
1265;963;2010;511;1477;34.5971563981043
284;964;2010;2245;2422;92.691990090834
285;965;2010;2245;2422;92.691990090834
1262;966;2010;2245;2422;92.691990090834
1259;967;2010;30;30;100
1263;968;2010;2245;2422;92.691990090834
1264;969;2010;2245;2422;92.691990090834
1260;970;2010;30;30;100
1261;971;2010;30;30;100
283;972;2010;2245;2422;92.691990090834
1265;973;2016;620;1562;39.6927016645326
284;974;2016;2410;2429;99.2177850967476
285;975;2016;2410;2429;99.2177850967476
1262;976;2016;2410;2429;99.2177850967476
1259;977;2016;30;30;100
1263;978;2016;2410;2429;99.2177850967476
1264;979;2016;2410;2429;99.2177850967476
1260;980;2016;30;30;100
1261;981;2016;30;30;100
283;982;2016;2410;2429;99.2177850967476
1265;983;2019;609;1554;39.1891891891892
284;984;2019;2317;2427;95.4676555418212
285;985;2019;2317;2427;95.4676555418212
1262;986;2019;2317;2427;95.4676555418212
1259;987;2019;30;30;100
1263;988;2019;2317;2427;95.4676555418212
1264;989;2019;2317;2427;95.4676555418212
1260;990;2019;30;30;100
1261;991;2019;30;30;100
283;992;2019;2317;2427;95.4676555418212
287;993;2009;6788;8073;84.0827449523102
286;994;2009;2501;3474;71.9919401266552
287;995;2016;1836;8080;22.7227722772277
286;996;2016;392;3477;11.2740868564855
287;997;2019;;;0
286;998;2019;;;0
288;999;2009;3093;4467;69.2411014103425
288;1000;2015;;;0
288;1001;2016;1066;4502;23.6783651710351
294;1002;2009;1106;1161;95.2627045650301
292;1003;2009;708;1016;69.6850393700787
289;1004;2009;78;79;98.7341772151899
291;1005;2009;629;993;63.3434038267875
290;1006;2009;629;993;63.3434038267875
293;1007;2009;1106;1161;95.2627045650301
294;1008;2017;951;1125;84.5333333333333
292;1009;2017;140;1010;13.8613861386139
289;1010;2017;79;79;100
291;1011;2017;575;984;58.4349593495935
290;1012;2017;575;984;58.4349593495935
293;1013;2017;951;1125;84.5333333333333
295;1014;2011;3761;4332;86.8190212373038
295;1015;2016;2725;4325;63.0057803468208
295;1016;2020;2974;4336;68.5885608856089
304;1018;2011;77;87;88.5057471264368
296;1019;2011;2466;3621;68.102734051367
301;1020;2011;92;107;85.981308411215
300;1021;2011;92;107;85.981308411215
303;1022;2011;77;87;88.5057471264368
299;1023;2011;92;107;85.981308411215
297;1024;2011;2466;3621;68.102734051367
302;1025;2011;77;87;88.5057471264368
298;1026;2011;2466;3621;68.102734051367
304;1027;2016;87;87;100
296;1028;2016;3490;3703;94.2479071023494
301;1029;2016;103;107;96.2616822429907
300;1030;2016;103;107;96.2616822429907
303;1031;2016;87;87;100
299;1032;2016;103;107;96.2616822429907
297;1033;2016;3490;3703;94.2479071023494
302;1034;2016;87;87;100
298;1035;2016;3490;3703;94.2479071023494
304;1036;2020;87;87;100
296;1037;2020;2432;3696;65.8008658008658
301;1038;2020;50;107;46.7289719626168
300;1039;2020;50;107;46.7289719626168
303;1040;2020;87;87;100
299;1041;2020;50;107;46.7289719626168
297;1042;2020;2432;3696;65.8008658008658
302;1043;2020;87;87;100
298;1044;2020;2432;3696;65.8008658008658
308;1054;2011;2965;3759;78.877361000266
305;1055;2011;196;221;88.6877828054299
307;1056;2011;2965;3759;78.877361000266
306;1057;2011;196;221;88.6877828054299
308;1058;2016;3450;3767;91.5848155030528
305;1059;2016;195;218;89.4495412844037
307;1060;2016;3450;3767;91.5848155030528
306;1061;2016;195;218;89.4495412844037
308;1062;2020;3076;3757;81.8738355070535
305;1063;2020;178;221;80.5429864253394
307;1064;2020;3076;3757;81.8738355070535
306;1065;2020;178;221;80.5429864253394
309;1070;2011;544;567;95.9435626102293
309;1071;2019;1035;2238;46.2466487935657
309;1072;2020;;;0
309;1074;2021;1047;2237;46.8037550290568
313;1075;2011;886;918;96.5141612200436
311;1076;2011;1263;1301;97.0791698693313
312;1077;2011;886;918;96.5141612200436
310;1078;2011;1263;1301;97.0791698693313
313;1079;2019;3532;3542;99.7176736307171
311;1080;2019;4988;5114;97.5361752053187
312;1081;2019;3532;3542;99.7176736307171
310;1082;2019;4988;5114;97.5361752053187
317;1083;2011;99;115;86.0869565217391
316;1084;2011;99;115;86.0869565217391
315;1085;2011;674;780;86.4102564102564
314;1086;2011;674;780;86.4102564102564
317;1087;2019;52;419;12.4105011933174
316;1088;2019;52;419;12.4105011933174
315;1089;2019;2525;3241;77.9080530700401
314;1090;2019;2525;3241;77.9080530700401
348;1091;2011;688;841;81.807372175981
319;1092;2011;956;997;95.8876629889669
345;1093;2011;503;698;72.0630372492837
347;1094;2011;688;841;81.807372175981
346;1095;2011;503;698;72.0630372492837
344;1096;2011;503;698;72.0630372492837
318;1097;2011;956;997;95.8876629889669
348;1105;2020;1813;3066;59.1324200913242
319;1106;2020;2030;3643;55.7233049684326
345;1107;2020;1496;2518;59.4122319301033
347;1108;2020;1813;3066;59.1324200913242
346;1109;2020;1496;2518;59.4122319301033
344;1110;2020;1496;2518;59.4122319301033
318;1111;2020;2030;3643;55.7233049684326
339;1119;2011;157;229;68.5589519650655
329;1120;2011;305;353;86.4022662889518
323;1121;2011;1325;1442;91.8862690707351
325;1122;2011;1325;1442;91.8862690707351
334;1123;2011;140;270;51.8518518518518
332;1124;2011;55;77;71.4285714285714
320;1125;2011;1714;1887;90.8320084790673
338;1126;2011;280;316;88.6075949367089
322;1127;2011;1714;1887;90.8320084790673
330;1128;2011;305;353;86.4022662889518
328;1129;2011;354;414;85.5072463768116
333;1130;2011;55;77;71.4285714285714
331;1131;2011;305;353;86.4022662889518
324;1132;2011;1325;1442;91.8862690707351
327;1133;2011;354;414;85.5072463768116
337;1134;2011;904;966;93.5817805383023
335;1135;2011;140;270;51.8518518518518
321;1136;2011;1714;1887;90.8320084790673
336;1137;2011;488;530;92.0754716981132
326;1138;2011;1325;1442;91.8862690707351
339;1159;2020;605;880;68.75
329;1160;2020;81;1321;6.13171839515519
323;1161;2020;1484;5442;27.2693862550533
325;1162;2020;1484;5442;27.2693862550533
334;1163;2020;399;991;40.2623612512614
332;1164;2020;136;265;51.3207547169811
320;1165;2020;3062;7189;42.5928501877869
338;1166;2020;1170;1255;93.2270916334661
322;1167;2020;3062;7189;42.5928501877869
330;1168;2020;81;1321;6.13171839515519
328;1169;2020;35;1513;2.3132848645076
333;1170;2020;136;265;51.3207547169811
331;1171;2020;81;1321;6.13171839515519
324;1172;2020;1484;5442;27.2693862550533
327;1173;2020;35;1513;2.3132848645076
337;1174;2020;1657;3675;45.0884353741497
335;1175;2020;399;991;40.2623612512614
321;1176;2020;3062;7189;42.5928501877869
336;1177;2020;976;2033;48.0078701426463
326;1178;2020;1484;5442;27.2693862550533
340;1199;2011;640;660;96.969696969697
340;1201;2019;303;2542;11.9197482297404
340;1202;2020;;;0
341;1204;2011;837;886;94.4695259593679
341;1206;2020;607;3408;17.8110328638498
343;1208;2011;1052;1085;96.9585253456221
342;1209;2011;355;533;66.6041275797373
343;1212;2016;;;0
342;1213;2016;;;0
343;1214;2020;637;4141;15.3827577879739
342;1215;2020;836;2020;41.3861386138614
353;1218;2013;453;481;94.1787941787942
352;1219;2013;1525;1741;87.5933371625503
349;1220;2013;1959;2702;72.5018504811251
350;1221;2013;35;35;100
353;1222;2017;;;0
352;1223;2017;;;0
349;1224;2017;;;0
350;1225;2017;;;0
353;1226;2018;;;0
352;1227;2018;;;0
349;1228;2018;;;0
350;1229;2018;;;0
353;1230;2020;155;422;36.7298578199052
352;1231;2020;1547;1742;88.8059701492537
349;1232;2020;1510;2547;59.2854338437377
350;1233;2020;35;35;100
351;1238;2013;9688;10584;91.5343915343915
351;1239;2017;;;0
351;1240;2020;4274;9418;45.3811849649607
354;1242;2013;1360;1574;86.4040660736976
354;1243;2020;;;0
387;1245;2013;1535;2585;59.3810444874275
356;1246;2013;872;890;97.9775280898876
375;1247;2013;916;1007;90.9632571996028
383;1248;2013;151;170;88.8235294117647
386;1249;2013;743;870;85.4022988505747
362;1250;2013;872;890;97.9775280898876
367;1251;2013;611;1613;37.879727216367
364;1252;2013;611;1613;37.879727216367
359;1253;2013;872;890;97.9775280898876
374;1254;2013;611;1613;37.879727216367
365;1255;2013;611;1613;37.879727216367
368;1256;2013;611;1613;37.879727216367
371;1257;2013;611;1613;37.879727216367
373;1258;2013;611;1613;37.879727216367
380;1259;2013;916;1007;90.9632571996028
379;1260;2013;916;1007;90.9632571996028
385;1261;2013;743;870;85.4022988505747
372;1262;2013;611;1613;37.879727216367
376;1263;2013;916;1007;90.9632571996028
384;1264;2013;151;170;88.8235294117647
357;1265;2013;872;890;97.9775280898876
369;1266;2013;611;1613;37.879727216367
378;1267;2013;916;1007;90.9632571996028
358;1268;2013;872;890;97.9775280898876
363;1269;2013;611;1613;37.879727216367
361;1270;2013;872;890;97.9775280898876
382;1271;2013;916;1007;90.9632571996028
370;1272;2013;611;1613;37.879727216367
366;1273;2013;611;1613;37.879727216367
360;1274;2013;872;890;97.9775280898876
377;1275;2013;916;1007;90.9632571996028
355;1276;2013;872;890;97.9775280898876
381;1277;2013;916;1007;90.9632571996028
391;1278;2013;1572;2014;78.0536246276068
389;1279;2013;1572;2014;78.0536246276068
388;1280;2013;1572;2014;78.0536246276068
390;1281;2013;1572;2014;78.0536246276068
392;1282;2013;2583;3156;81.8441064638783
393;1283;2013;3316;3444;96.2833914053426
393;1284;2020;;;0
395;1286;2013;2651;3258;81.3689379987723
394;1287;2013;1231;1622;75.8939580764488
396;1288;2013;1678;2348;71.4650766609881
400;1289;2012;1048;1129;92.8255093002657
397;1290;2012;1047;1125;93.0666666666667
398;1291;2012;1047;1125;93.0666666666667
399;1292;2012;1048;1129;92.8255093002657
400;1293;2014;;;0
397;1294;2014;;;0
398;1295;2014;;;0
399;1296;2014;;;0
400;1297;2019;874;1074;81.3780260707635
397;1298;2019;871;1070;81.4018691588785
398;1299;2019;871;1070;81.4018691588785
399;1300;2019;874;1074;81.3780260707635
401;1301;2012;1660;2167;76.603599446239
401;1302;2019;1969;2169;90.7791609036422
480;1303;2010;1550;1804;85.920177383592
478;1304;2010;3615;3744;96.5544871794872
476;1305;2010;2501;2535;98.6587771203156
477;1306;2010;3615;3744;96.5544871794872
402;1307;2010;1808;2368;76.3513513513514
479;1308;2010;1550;1804;85.920177383592
480;1309;2012;827;1653;50.0302480338778
