ASTA_ID;post_raster_id;vuosi;5m_sum;sum_total;Canopy _percent
4083;23366;2015;;74;0
4084;23367;2011;570;770;74.025974025974
4084;23368;2015;2162;2939;73.5624362027901
4084;23369;2019;2548;2907;87.6504987960096
4085;23371;2011;1408;1753;80.3194523673702
4085;23374;2015;6009;6702;89.6598030438675
4085;23377;2019;5634;6441;87.4708896134141
4086;23372;2011;1408;1753;80.3194523673702
4086;23375;2015;6009;6702;89.6598030438675
4086;23378;2019;5634;6441;87.4708896134141
4087;23370;2011;303;435;69.6551724137931
4087;23373;2015;1120;1584;70.7070707070707
4087;23376;2019;1277;1627;78.4880147510756
4088;23343;2011;98;125;78.4
4088;23350;2013;;;0
4088;23364;2019;460;523;87.9541108986616
4089;23341;2011;104;127;81.8897637795276
4089;23348;2013;;;0
4089;23362;2019;501;519;96.5317919075145
4090;23339;2011;367;908;40.4185022026432
4090;23346;2013;;;0
4090;23360;2019;2573;3655;70.3967168262654
4091;23389;2011;7342;8620;85.1740139211137
4091;23404;2015;;;0
4091;23419;2019;29746;33485;88.8338061818725
4092;23390;2011;7342;8620;85.1740139211137
4092;23405;2015;;;0
4092;23420;2019;29746;33485;88.8338061818725
4093;23383;2011;7342;8620;85.1740139211137
4093;23398;2015;;;0
4093;23413;2019;29746;33485;88.8338061818725
4094;23388;2011;840;1003;83.7487537387836
4094;23403;2015;;;0
4094;23418;2019;3611;3818;94.5783132530121
4095;23380;2011;840;1003;83.7487537387836
4095;23395;2015;;;0
4095;23410;2019;3611;3818;94.5783132530121
4096;23391;2011;840;1003;83.7487537387836
4096;23406;2015;;;0
4096;23421;2019;3611;3818;94.5783132530121
4097;23386;2011;840;1003;83.7487537387836
4097;23401;2015;;;0
4097;23416;2019;3611;3818;94.5783132530121
4098;23385;2011;208;299;69.5652173913043
4098;23400;2015;;;0
4098;23415;2019;1068;1125;94.9333333333333
4099;23381;2011;208;299;69.5652173913043
4099;23396;2015;;;0
4099;23411;2019;1068;1125;94.9333333333333
4100;23382;2011;208;299;69.5652173913043
4100;23397;2015;;;0
4100;23412;2019;1068;1125;94.9333333333333
4101;23393;2011;1833;2590;70.7722007722008
4101;23408;2015;;;0
4101;23423;2019;7981;10177;78.4219318070158
4102;23392;2011;1833;2590;70.7722007722008
4102;23407;2015;;;0
4102;23422;2019;7981;10177;78.4219318070158
4103;23384;2011;1833;2590;70.7722007722008
4103;23399;2015;;;0
4103;23414;2019;7981;10177;78.4219318070158
4104;23387;2011;1833;2590;70.7722007722008
4104;23402;2015;;;0
4104;23417;2019;7981;10177;78.4219318070158
4105;23338;2011;664;1180;56.271186440678
4105;23345;2013;;;0
4105;23359;2019;3004;4333;69.3284098776829
4106;23379;2011;1267;2137;59.288722508189
4106;23394;2015;;;0
4106;23409;2019;6610;8652;76.3985205732778
4107;23340;2011;220;457;48.1400437636761
4107;23347;2013;;;0
4107;23361;2019;1645;2088;78.7835249042146
4108;23337;2011;261;349;74.785100286533
4108;23344;2013;;;0
4108;23358;2019;1170;1342;87.1833084947839
4109;23426;2011;984;2088;47.1264367816092
4109;23429;2013;;;0
4109;23435;2019;3788;7768;48.7641606591143
4110;23425;2011;984;2088;47.1264367816092
4110;23428;2013;;;0
4110;23434;2019;3788;7768;48.7641606591143
4111;23437;2011;329;455;72.3076923076923
4111;23439;2013;;;0
4111;23443;2019;1427;1742;81.9173363949483
4112;23445;2011;582;793;73.3921815889029
4112;23447;2013;;;0
4112;23449;2015;2346;3024;77.5793650793651
4112;23451;2019;2561;3027;84.6052196894615
4113;23452;2011;251;317;79.179810725552
4113;23453;2013;;;0
4113;23454;2019;1061;1159;91.5444348576359
4114;23455;2011;552;936;58.974358974359
4114;23456;2013;;;0
4114;23457;2015;1709;3624;47.1578366445916
4114;23458;2019;2048;3230;63.405572755418
4115;23444;2011;106;198;53.5353535353535
4115;23446;2013;;;0
4115;23448;2015;395;686;57.5801749271137
4115;23450;2019;578;713;81.0659186535764
4116;23460;2011;867;1608;53.9179104477612
4116;23462;2013;;;0
4116;23464;2015;;;0
4116;23466;2019;4454;6010;74.1098169717138
4117;23459;2011;867;1608;53.9179104477612
4117;23461;2013;;;0
4117;23463;2015;;;0
4117;23465;2019;4454;6010;74.1098169717138
4118;23469;2013;;;0
4118;23472;2015;1200;2734;43.8917337234821
4118;23475;2019;1910;2700;70.7407407407407
4119;23468;2013;;;0
4119;23471;2015;1200;2734;43.8917337234821
4119;23474;2019;1910;2700;70.7407407407407
4120;23436;2011;63;142;44.3661971830986
4120;23438;2013;;;0
4120;23442;2019;392;530;73.9622641509434
4121;23467;2013;;;0
4121;23470;2015;3342;5571;59.9892299407647
4121;23473;2019;4281;5606;76.3646093471281
4122;23424;2011;622;698;89.1117478510029
4122;23427;2013;;;0
4122;23433;2019;2731;2828;96.5700141442716
4123;23477;2011;2615;3309;79.0268963433061
4123;23479;2013;10929;12984;84.1728280961183
4123;23483;2019;12076;12977;93.0569469060646
4124;23476;2011;2615;3309;79.0268963433061
4124;23478;2013;10929;12984;84.1728280961183
4124;23482;2019;12076;12977;93.0569469060646
4125;23484;2010;2493;3227;77.2544158661295
4125;23485;2013;2437;3221;75.6597330021732
4126;23490;2011;1444;2559;56.4282923016804
4126;23505;2013;7636;10454;73.0438109814425
4126;23535;2019;9357;10393;90.031752140864
4127;23496;2011;1444;2559;56.4282923016804
4127;23511;2013;7636;10454;73.0438109814425
4127;23541;2019;9357;10393;90.031752140864
4128;23500;2011;1444;2559;56.4282923016804
4128;23515;2013;7636;10454;73.0438109814425
4128;23545;2019;9357;10393;90.031752140864
4129;23493;2011;1845;3387;54.4729849424269
4129;23508;2013;9192;13698;67.1046868155935
4129;23538;2019;10952;13530;80.9460458240946
4130;23495;2011;1845;3387;54.4729849424269
4130;23510;2013;9192;13698;67.1046868155935
4130;23540;2019;10952;13530;80.9460458240946
4131;23501;2011;1845;3387;54.4729849424269
4131;23516;2013;9192;13698;67.1046868155935
4131;23546;2019;10952;13530;80.9460458240946
4132;23548;2011;396;955;41.4659685863874
4132;23550;2013;1824;3864;47.2049689440994
4132;23554;2015;;;0
4132;23556;2019;2485;3777;65.7929573735769
4133;23557;2015;1263;2036;62.0333988212181
4134;23488;2011;1160;2007;57.7977080219233
4134;23503;2013;5289;7973;66.3363853003888
4134;23533;2019;5471;7764;70.4662545079856
4135;23497;2011;520;695;74.8201438848921
4135;23512;2013;2086;2692;77.4888558692422
4135;23542;2019;2305;2679;86.0395670026129
4136;23489;2011;520;695;74.8201438848921
4136;23504;2013;2086;2692;77.4888558692422
4136;23534;2019;2305;2679;86.0395670026129
4137;23491;2011;373;779;47.8818998716303
4137;23506;2013;1639;3075;53.3008130081301
4137;23536;2019;2395;3030;79.042904290429
4138;23492;2011;373;779;47.8818998716303
4138;23507;2013;1639;3075;53.3008130081301
4138;23537;2019;2395;3030;79.042904290429
4139;23498;2011;1341;2072;64.7200772200772
4139;23513;2013;5833;8315;70.1503307276007
4139;23543;2019;6279;8067;77.8356266269989
4140;23559;2011;256;315;81.2698412698413
4140;23561;2013;929;1201;77.3522064945878
4140;23565;2019;1008;1183;85.207100591716
4141;23499;2011;1804;2174;82.9806807727691
4141;23514;2013;7539;8600;87.6627906976744
4141;23544;2019;7542;8503;88.6981065506292
4142;23494;2011;186;218;85.3211009174312
4142;23509;2013;807;856;94.2757009345794
4142;23539;2019;853;856;99.6495327102804
4143;23558;2011;551;648;85.0308641975309
4143;23560;2013;2294;2473;92.7618277395875
4143;23564;2019;2442;2472;98.7864077669903
4144;23487;2011;1135;2600;43.6538461538462
4144;23502;2013;4963;10164;48.8292011019284
4144;23532;2019;5740;9164;62.6364033173287
4145;23566;2011;1743;3851;45.2609711763178
4145;23567;2013;7367;15441;47.7106405025581
4145;23570;2015;;;0
4145;23571;2019;2225;11688;19.0366187542779
4146;23572;2011;29;43;67.4418604651163
4146;23573;2013;113;155;72.9032258064516
4146;23575;2019;134;139;96.4028776978417
4147;23576;2011;167;200;83.5
4147;23577;2013;680;748;90.9090909090909
4147;23579;2019;742;748;99.1978609625668
4148;23580;2015;4096;6769;60.5111537893337
4148;23581;2019;948;2413;39.2871943638624
4149;23582;2011;944;1497;63.059452237809
4149;23583;2013;3822;6026;63.4251576501825
4149;23585;2019;4703;6337;74.2149281994635
4150;23586;2011;298;479;62.2129436325678
4150;23587;2013;1266;1959;64.624808575804
4150;23589;2019;1505;1864;80.7403433476395
4151;23593;2011;496;1076;46.0966542750929
4151;23598;2013;2069;4391;47.1191072648599
4151;23608;2019;2780;4372;63.5864592863678
4152;23591;2011;348;551;63.1578947368421
4152;23596;2013;1187;2138;55.5191768007484
4152;23606;2019;1243;2034;61.1111111111111
4153;23592;2011;70;166;42.1686746987952
4153;23597;2013;243;626;38.8178913738019
4153;23607;2019;361;585;61.7094017094017
4154;23594;2011;1642;2122;77.3798303487276
4154;23599;2013;7151;8592;83.2285847299814
4154;23609;2019;7522;8506;88.4316952739243
4155;23590;2011;220;473;46.5116279069767
4155;23595;2013;811;1770;45.819209039548
4155;23605;2019;854;1587;53.8122243226213
4156;23610;2013;;;0
4156;23611;2015;1897;3583;52.9444599497628
4156;23612;2019;3142;3556;88.3577052868391
4157;23622;2013;1202;1418;84.7672778561354
4157;23632;2019;877;1404;62.4643874643875
4158;23619;2013;2668;4213;63.3277949204842
4158;23629;2019;3210;4113;78.0452224653538
4159;23616;2013;130;167;77.8443113772455
4159;23626;2019;146;176;82.9545454545455
4160;23617;2013;842;894;94.1834451901566
4160;23627;2019;782;890;87.8651685393258
4161;23621;2013;2285;3631;62.9303222252823
4161;23631;2019;1541;3040;50.6907894736842
4162;23620;2013;2285;3631;62.9303222252823
4162;23630;2019;1541;3040;50.6907894736842
4163;23614;2013;122;165;73.9393939393939
4163;23624;2019;;115;0
4164;23618;2013;122;165;73.9393939393939
4164;23628;2019;;115;0
4165;23615;2013;8418;11903;70.7216668066874
4165;23625;2019;7535;10619;70.9577172991807
4166;23613;2013;8418;11903;70.7216668066874
4166;23623;2019;7535;10619;70.9577172991807
4167;23633;2013;843;1253;67.2785315243416
4167;23634;2019;1017;1229;82.7502034174125
4168;23636;2015;1884;4883;38.5828384190047
4168;23639;2020;;;0
4169;23644;2013;;;0
4169;23645;2015;474;1473;32.1792260692464
4169;23646;2019;836;1405;59.5017793594306
4169;23647;2020;;;0
4170;23650;2015;5568;9524;58.4628307433851
4170;23652;2020;;;0
4171;23637;2015;75;87;86.2068965517241
4171;23640;2020;;;0
4171;23649;2015;1023;1556;65.745501285347
4172;23635;2015;3987;6029;66.1303698789186
4172;23638;2020;;;0
4173;23656;2013;3005;4314;69.6569309225777
4174;23661;2013;4907;8857;55.4025064920402
4174;23662;2019;6268;8962;69.9397455925017
4175;23658;2013;7139;9600;74.3645833333333
4176;23657;2013;864;6244;13.8372837924407
4177;23663;2013;1643;1998;82.2322322322322
4177;23664;2019;1771;1905;92.9658792650919
4178;23667;2015;2369;6067;39.0473050931268
4178;23674;2020;4618;6178;74.7491097442538
4179;23666;2015;2369;6067;39.0473050931268
4179;23673;2020;4618;6178;74.7491097442538
4180;23670;2015;2369;6067;39.0473050931268
4180;23677;2020;4618;6178;74.7491097442538
4181;23659;2013;9915;21193;46.7843155758977
4182;23660;2013;9915;21193;46.7843155758977
4183;23688;2013;165;215;76.7441860465116
4183;23691;2019;192;218;88.0733944954129
4184;23687;2013;51;337;15.13353115727
4184;23690;2019;55;158;34.8101265822785
4185;23686;2013;25;131;19.0839694656489
4185;23689;2019;38;67;56.7164179104478
4186;23692;2013;13648;15359;88.8599518197799
4186;23693;2018;;;0
4186;23694;2021;;;0
4187;23698;2015;1759;4129;42.6011140712037
4187;23703;2020;2627;4376;60.0319926873857
4188;23697;2015;8896;15706;56.6407742264103
4188;23702;2020;10755;15810;68.0265654648956
4189;23726;2013;;;0
4189;23743;2015;1126;1497;75.2171008684035
4189;23760;2019;1446;1543;93.7135450421257
4189;23777;2020;;;0
4190;23713;2013;;;0
4190;23730;2015;5728;14000;40.9142857142857
4190;23747;2019;8699;13568;64.1140919811321
4190;23764;2020;;;0
4191;23723;2013;;;0
4191;23740;2015;5728;14000;40.9142857142857
4191;23757;2019;8699;13568;64.1140919811321
4191;23774;2020;;;0
4192;23721;2013;;;0
4192;23738;2015;5728;14000;40.9142857142857
4192;23755;2019;8699;13568;64.1140919811321
4192;23772;2020;;;0
4193;23699;2015;2960;11792;25.1017639077341
4193;23704;2020;4238;12128;34.9439313984169
4194;23696;2015;2960;11792;25.1017639077341
4194;23701;2020;4238;12128;34.9439313984169
4195;23714;2013;;;0
4195;23731;2015;2618;3827;68.4086752025085
4195;23748;2019;3041;3779;80.4710240804446
4195;23765;2020;;;0
4196;23719;2013;;;0
4196;23736;2015;2618;3827;68.4086752025085
4196;23753;2019;3041;3779;80.4710240804446
4196;23770;2020;;;0
4197;23718;2013;;;0
4197;23735;2015;3481;5045;68.9990089197225
4197;23752;2019;4442;5215;85.1773729626079
4197;23769;2020;;;0
4198;23724;2013;;;0
4198;23741;2015;3481;5045;68.9990089197225
4198;23758;2019;4442;5215;85.1773729626079
4198;23775;2020;;;0
4199;23712;2013;;;0
4199;23729;2015;3481;5045;68.9990089197225
4199;23746;2019;4442;5215;85.1773729626079
4199;23763;2020;;;0
4200;23796;2013;4044;8782;46.0487360510134
4200;23798;2018;;;0
4200;23800;2019;953;7280;13.0906593406593
4200;23802;2021;;;0
4201;23795;2013;4044;8782;46.0487360510134
4201;23797;2018;;;0
4201;23799;2019;953;7280;13.0906593406593
4201;23801;2021;;;0
4202;23695;2015;12343;18563;66.4924850509077
4202;23700;2020;14587;18623;78.3278741341352
4203;23711;2013;;;0
4203;23728;2015;53;553;9.58408679927667
4203;23745;2019;95;403;23.5732009925558
4203;23762;2020;;;0
4204;23717;2013;;;0
4204;23734;2015;1781;6210;28.6795491143317
4204;23751;2019;3988;6476;61.5812229771464
4204;23768;2020;;;0
4205;23715;2013;;;0
4205;23732;2015;1781;6210;28.6795491143317
4205;23749;2019;3988;6476;61.5812229771464
4205;23766;2020;;;0
4206;23720;2013;;;0
4206;23737;2015;1781;6210;28.6795491143317
4206;23754;2019;3988;6476;61.5812229771464
4206;23771;2020;;;0
4207;23725;2013;;;0
4207;23742;2015;1781;6210;28.6795491143317
4207;23759;2019;3988;6476;61.5812229771464
4207;23776;2020;;;0
4208;23804;2013;891;920;96.8478260869565
4208;23810;2019;883;916;96.3973799126638
4209;23805;2013;891;920;96.8478260869565
4209;23811;2019;883;916;96.3973799126638
4210;23806;2013;891;920;96.8478260869565
4210;23812;2019;883;916;96.3973799126638
4211;23808;2013;3351;7127;47.018380805388
4211;23814;2019;3279;7010;46.7760342368046
4212;23807;2013;3351;7127;47.018380805388
4212;23813;2019;3279;7010;46.7760342368046
4213;23803;2013;3351;7127;47.018380805388
4213;23809;2019;3279;7010;46.7760342368046
4214;23817;2015;4015;7862;51.0684304248283
4214;23823;2020;4918;8086;60.8211723967351
4215;23816;2015;4015;7862;51.0684304248283
4215;23822;2020;4918;8086;60.8211723967351
4216;23837;2013;6480;8403;77.1153159585862
4216;23838;2019;7058;8076;87.3947498761763
4217;23839;2013;4082;7224;56.5060908084164
4217;23840;2018;4795;7154;67.0254403131115
4217;23841;2019;4773;6987;68.3125805066552
4218;23818;2015;806;1128;71.4539007092199
4218;23824;2020;856;1131;75.685234305924
4219;23819;2015;4453;10147;43.8848920863309
4219;23825;2020;5438;10275;52.9245742092457
4220;23820;2015;2643;8631;30.6221758776503
4220;23826;2020;4695;8706;53.9283252929014
4221;23815;2015;2643;8631;30.6221758776503
4221;23821;2020;4695;8706;53.9283252929014
4222;23845;2013;3023;4197;72.0276387896116
4222;23850;2018;3470;4184;82.9349904397706
4223;23843;2013;3023;4197;72.0276387896116
4223;23848;2018;3470;4184;82.9349904397706
4224;23844;2013;252;454;55.5066079295154
4224;23849;2018;331;457;72.4288840262582
4225;23846;2013;252;454;55.5066079295154
4225;23851;2018;331;457;72.4288840262582
4226;23852;2013;8296;16162;51.3302809058285
4226;23853;2018;3508;6470;54.2194744976816
4227;23835;2013;768;2753;27.8968398111152
4228;23834;2013;11963;20998;56.9720925802457
4229;23836;2013;11963;20998;56.9720925802457
4230;23854;2013;863;1211;71.2634186622626
4230;23856;2015;;;0
4231;23842;2013;1354;8188;16.5363947239863
4231;23847;2018;1765;8202;21.5191416727627
4232;23833;2013;1130;1179;95.843935538592
4233;23858;2010;1271;4173;30.45770428948
4233;23860;2013;;;0
4233;23862;2015;2111;4504;46.8694493783304
4233;23864;2018;;;0
4234;23867;2010;772;1871;41.2613575628006
4234;23873;2013;;;0
4234;23879;2015;1155;1891;61.0787942887361
4234;23885;2018;1199;1869;64.1519529159979
4235;23890;2010;583;697;83.6441893830703
4235;23892;2013;;;0
4235;23894;2015;645;715;90.2097902097902
4235;23896;2018;630;725;86.8965517241379
4236;23870;2010;12413;17117;72.5185488111234
4236;23876;2013;;;0
4236;23882;2015;9730;17772;54.7490434391177
4236;23888;2018;9388;17125;54.8204379562044
4237;23869;2010;12413;17117;72.5185488111234
4237;23875;2013;;;0
4237;23881;2015;9730;17772;54.7490434391177
4237;23887;2018;9388;17125;54.8204379562044
4238;23866;2010;2970;3680;80.7065217391304
4238;23872;2013;;;0
4238;23878;2015;2551;3713;68.7045515755454
4238;23884;2018;2367;3676;64.3906420021763
4239;23900;2015;4572;5565;82.1563342318059
4239;23910;2020;5342;5604;95.3247680228408
4240;23868;2010;20684;24017;86.1223300162385
4240;23874;2013;;;0
4240;23880;2015;23487;24119;97.3796591898503
4240;23886;2018;23460;24119;97.2677142501762
4241;23865;2010;20684;24017;86.1223300162385
4241;23871;2013;;;0
4241;23877;2015;23487;24119;97.3796591898503
4241;23883;2018;23460;24119;97.2677142501762
4242;23889;2010;2744;5898;46.5242455069515
4242;23891;2013;;;0
4242;23893;2015;4171;7051;59.1547298255567
4242;23895;2018;3560;7003;50.8353562758818
4243;23904;2015;1455;1631;89.209074187615
4243;23914;2020;1507;1641;91.8342474101158
4244;23857;2010;2713;5607;48.3859461387551
4244;23859;2013;;;0
4244;23861;2015;4057;5803;69.912114423574
4244;23863;2018;;;0
4245;23905;2015;2767;3756;73.6687965921193
4245;23915;2020;3319;3824;86.7939330543933
4246;23903;2015;2767;3756;73.6687965921193
4246;23913;2020;3319;3824;86.7939330543933
4247;23906;2015;2767;3756;73.6687965921193
4247;23916;2020;3319;3824;86.7939330543933
4248;19489;2015;1962;2235;87.7852348993289
4248;19493;2020;2204;2235;98.6129753914989
4248;23899;2015;2369;3205;73.9157566302652
4248;23909;2020;2824;3187;88.6099780357703
4249;23929;2010;965;5818;16.5864558267446
4249;23932;2010;2017;6078;33.1852583086542
4249;23935;2013;;;0
4249;23938;2018;1440;5854;24.5985650837035
4249;23941;2018;3111;6121;50.8250285900997
4249;23944;2021;1606;6056;26.5191545574637
4249;23947;2021;3296;6265;52.609736632083
4250;23928;2010;965;5818;16.5864558267446
4250;23931;2010;2017;6078;33.1852583086542
4250;23934;2013;;;0
4250;23937;2018;1440;5854;24.5985650837035
4250;23940;2018;3111;6121;50.8250285900997
4250;23943;2021;1606;6056;26.5191545574637
4250;23946;2021;3296;6265;52.609736632083
4251;23927;2010;965;5818;16.5864558267446
4251;23930;2010;2017;6078;33.1852583086542
